variable_1,variable_2
RT @user: Oni lo'jo ibi mi... E bami dupe lowo Olorun fun aabo emi. @user @user @user @user http://t.co/l7tvIR0lU8,positive
OmoYoruba Nimi emajekin Sonu omo atata omo oduduwa #Oduduwa #yorubademon #yoruba #culture 👽🍯🌴🌵 https://t.co/yhEtUm2IzT,positive
Ọjọ omi àgbayé lòní o. Omi o ni gbé wá lọ o. #ekaaaro #WorldWaterDay http://t.co/Cls9ZuGEub,positive
RT @user: @user amin ni Oruko Jesu Kristi Oluwa wa!,positive
"Ohun tí a ó jẹ là ń wá, a ò ní ṣ'àgbákò ohun tí yóò jẹ wá. Ọmọlọ́nà ni wá, ọ̀nà ò ní nà wá. A ò ní kú s'ọ́nà bí èéfín. Wáà! #Iwure #OjoAje",positive
"Ẹyín tèmi, ẹ k'áàsán o! Ẹ jọ̀wọ́, ẹ jẹ a ṣ'ayé re k'ayé lè ṣe wá re... Ire o. #yoruba",positive
@user Ẹ nlẹ́ o. ṣé gbogbo ẹ̀ nlọ déédé?,positive
@user ṣe àlàáfíà ni? ṣe òpin ọ̀sẹ̀ dùn?,positive
"RT @user: E ku agba """"""""""""""""@user: @user Nínú gbogbo àwọn tí a rán lọ, àwọn ni wọ́ yege jù. Ìdí abájọ rèé tí mo fi kí wọ ...",positive
@user Ẹkáàárọ̀ o. Ire ni o. Àti ẹ̀yin náà!,positive
"@user yoo si daa lagbara eledumare, a ku isinmi oni se a n mura fun ise ola",positive
"B'ọmọ ẹni bá dára k'á wí, bíi k'á fi ṣe aya kọ́. @user ṣe bẹbẹ, àfi t'ẹ̀gàn. @user @user @user #OsunRally",positive
"RT @user: Pápàpá, ọ̀pin ọ̀sẹ̀ tún wọlé dé. Ọlọ́run Ọba ò kọ̀ wá sílẹ̀. Ó ń tì wá lẹ́hìn ni. Ọpẹ́ ló yẹ Olúwa. #OlorunSeun",positive
"Ọmọ wa ni ó yẹ kí o je iwuri fún wa, gbogbo ènìyàn ló mọọ gẹ́gẹ́ bíi olotito ẹ̀dá tí kò sì ní abawon kankan nínú ìwà ajebanu. Ẹ jọ̀wọ́ ẹ fi ọgbọ́n inú dibo yìí. Àsìkò rèé láti kọ fifi imotara ẹni nìkan se ọ̀rọ̀ @user",positive
Erin keke pelu Baba Elesho lori Agbagba #NigbatiTV #Yoruba https://t.co/dHfOUICuaw,positive
Ìyẹn ni pé kí a yé dúró de ìjọba àbí òṣèlú kankan. Kọ́kọ́rọ́ àyípadà nbẹ lọ́wọ́ èmi àti ìrẹ!!!,positive
RT @user: @user @user @user Nkan dara dara ni eyi je #tweetinyorubaday,positive
"@user #Nigeria ni mo di'bo fun sugbon eya to ba fe pin, e je kaa se dede, ka f'adura sin won. Ka ranti pe 'to Oluwa n'ile ati ekun re #TweetYoruba",positive
"Bí omi ni wọ́n kọ́ ń ta sílẹ̀ n ò mọ̀. Ìṣòrò ọ̀run wá bá wa gbé orò yìí ṣe"""""""". #Iseseday #Yoruba #IseseLagba",positive
"RT @user: Ẹ̀gúsí bààrà (ewé, èso, ìtàkùn) a máa pa kòkòrò tí í fa àìsàn nì. #waaw #Antibioticresistance #Yoruba @user https://t.co/9Ee…",positive
"RT @user: O ni ètó fún òwò àti àpónlé-ara eni, tí kò sí ènìkéni tí yi o so e dí erú. #Law2go #HumanRightsinNigeria #Section34 #Yo…",positive
"Owo omode ko to pepe, ti agbalagba k'owo keregbe #yoruba #TweetinYoruba",positive
"Àjíire, Àrìnàkore, Ire níwá ire lẹ́hìn. Ire lọ́tùn-ún ire lósì. Ire wá yí wa po bí ọ̀bìrìkìtì.",positive
"Kó dìde kó dìde o Ẹ̀rùgàlè kó dìde Tóò, ire gbogbo ẹ dìde, bí àrọ̀ gìdìgbà ṣe ń sọ lálẹ́ odò, bẹ́ẹ̀ ni kí gbogbo ire ó má sọ láyé èmi kin ní yìí. Kí ire ti ọ̀tún ó tọ̀ mí wá, kí t'òsì ó tọ̀ mí bọ̀, kí ń báre pàdé níwá, kí t'ẹ̀yìn ó bá mi. Ọ̀sẹ̀ yìí, ọ̀sẹ̀ ire",positive
Mo ti ji ka iwe apileko ogbeni @user mo rerin arintakiti ni http://t.co/FH0YFDjZ. E ku ise opolo,positive
Àpèmọ́raẹni làá pe tèmídire. Tèmídire o!,positive
"Bí a ṣe ń jáde nílé, a óò máa ríre lọ́nà. Àrìnàkore, àkòyaibi. A óò máa lọ 're, a ó máa bọ̀ ọ' re. Ìkọ́ kì í kọ́ bálá, ìkọ́ kì í kọ́ bàlà, ìkọ́ kì í kọ́mọ ejò lẹ́sẹ̀. Ìjà Ògún ò ní f'ọ̀dọ̀ọ wa ṣe ọ̀nà, gbogbo ète ọ̀tá ò ní ṣẹ, òṣììrì ajogun dorí olódì.",positive
"Ẹ ṣé tí ẹ wá sí @user, alàgbà @user @user. Irú èyí la fẹ́ máa rí. #SMWGamechangers #SMWLagos",positive
@user Bẹ́ẹ̀ni o! apá méjéèjì ni ẹyẹlé fi nkó ire wọlé o!,positive
"@user @user Ese gan, ati gbo. https://t.co/mGTRoY6HYs",positive
"Ọmọ ọlọ́jọ́ ìbí. Kú ọjọ́ ìbí, à ṣèyí ṣàmọ́dún. @user n ó máa retí àkàrà òyìnbó tèmi o #olojoibi http://t.co/1jMSgBAAjO",positive
"Pa ẹ̀fọn, kí ẹ̀fọn tóó pa ọ́ #Kill #Malaria #Iba",positive
"Pópóọlá | Òpópónà/pópó ni ọ̀nà tó tẹ́ gbalaja. Ọlá ni ohun ire bíi owó, ọmọ ... | Òpópónà ọlá » Pópóọlá | #Oruko #Yoruba",positive
Aró-gángán ni à ń pe aláfínjú ènìà (ẹni tí ó ní ìmọ́tótó). #Idahun #Ibeere #Yoruba,positive
"Ìjà ẹnìkan ṣoṣo kọ́, àjọ̀ṣe gbogbo òǹlò ẹ̀rọ ayélukára bí ajere ni, ẹ dìbò kí Ìgbìmọ̀ Aṣòfin wa ó gbójú, kí wọ́n lọ gbalé s'Ágbójú. Ire o!",positive
BRINGING BACK THE CLASSICS /A MÚ ÀWỌN ORIN AYÉBÁYÉ PADÀ WÀÁ: We bring one of the most beautiful love songs of all time to you 💖 A mú ọ̀kan nínú àwọn orin ìfẹ́ aládùn wá sí etí ìgbọ̀ọ́ yín 💖 Eji Òwúrọ̀ - @user (2003) https://t.co/UUS9M4ZCpu,positive
@user Àṣèyí ṣàmọ́dún o! ọmọ ọlọ́jọ́ ìbí wàá dàgbà darúgbó o. wàá hewú lórí wàá fèrìgì jobì. Lágbára Ọlọ́run.,positive
"RT @user: @user E seun o. A ku imurasile odun, a de bawa layo o. @user",positive
@user Ń'torí Ọlọ́hun.. ẹ wo àkàṣù iyán! Toò. Yó gba'bi ire o.,positive
"@user: @user, beeni ki Eleduwa jeki oju gbogbo wa ri ire. Ase!.""""""""Àṣẹ nt' Èdàmàrè",positive
"Ọpẹ́ o! Òjò àkọ́kọ́ ọdún 2015 ṣe ojú ẹ̀mí mi, ọ̀pọ̀ rẹ̀ ni mà á rí ń tèmi",positive
"RT @user: @user @user Ojumo to mo wa leni, ojumo ayo ni o je!",positive
"A kì í ṣe fáàrí ẹ̀ṣẹ́ dídì, si ọmọ adẹ́tẹ̀. Translation: Don’t brag about fists in the presence of a leper. Wisdom: Be considerate, courteous and tactful. Be sensitive and show empathy. #Yoruba #Proverb",positive
"Ko kin se gbogbo WIFI lo le lo, sora fun awon ti o fe se ijamba si ero ibanisoro e Dabobo WhatsApp e, lona Meji pelu numba apamo (password) Ko awon osise ile-ise e nipa Idabo ero ayelujara. #Cybersecuritytuesday #Cybersecurity #yoruba https://t.co/pSn5P2LrZT",positive
Reposted from @user - Èdè Yorùbá L'árinrin l'órí Rédíò @user pẹ̀lú @user moninkanola @user @user E maa gbo Tele wa 👉@user #edelman #ede #yoruba… https://t.co/KhvfM30aDt,positive
"ÀWỌN ÒRÌṢÀ NÍ ILẸ̀ YORÙBÁ (2): AJÉ: Òrìṣà tí ó ń mú ire owó wá ỌBÀTÁLÁ: Òrìṣà tó dá ara ènìyàn, ó dúró fún mímọ́ àti fífi ẹsẹ̀ ìwà rere múlẹ̀ Ọ̀ṢUN: Òrìṣà tó mú ìfẹ́ ró, tí kìkìdá rẹ̀ sì jẹ́ ẹwà. Ó ní ṣe pẹ̀lú ìbáṣepọ̀ àti ààbò.",positive
"@user Ẹkú ọjọ́ ìbí o! Àṣèyí ṣàmọ́dún. Àkàlàmàgbò kìí p'ọdún jẹ. Bẹ́ẹ̀ni iná táa dá fún igún, ẹyẹ míì la fi nsunjẹ. Ẹ̀ẹ́ dàgbà darúgbó o!",positive
"Òjò tí’ó rò, sí ìkòkò ní àgbàlá. Òwun na ló rò sí àpèrè tí kòdè kuń. Èbámi so fuń ìkòkò pé kómà yó mò; Àpèrè bò wá kérè tí’ Òjò bá dá-tań WAKA JEJE INSIDE LIFE 🌹 #Yoruba",positive
Ẹ kú ọdún o. Ẹ rọra jẹran o :) #Iléyá #ekuodun,positive
Ekáálé oooo... Éyin ómó naija émá sè èrèkèrè ni álé oni ójó éti. Érórá se fááji. #TweetinYoruba,positive
♥ KÁÀSÀ! YORÙBÁ DÙN! ♥ #yobamoodua #yoruba,positive
@user Ẹkáàárọ̀ o ìyá alámàlà Ìbàdàn. ṣé ìsaasùn ọbẹ̀ ò yọnu?,positive
@user Rárá o. Mokotów ni o. Fún ọjọ́ kan péré. Màá tún kọjá sí ibòmíì lọ́la lágbára Ọlọ́run. Ẹ kú otútù yìí o :),positive
Tinúkẹ́ Oyèlùdé ló gbégbàorókè nínú Ìdíje Omidan Nàìjíríà àkọ́kọ́ irú ẹ̀ lọ́dún 1957. Ẹ ò rí pé ó rẹwà.😘 #OmoYorubaAtata #MissNigeria https://t.co/Cq4R9kxtEW,positive
Ojúmọ́ ire ni mo jí sí,positive
@user Ẹ ẹ́ pẹ́ fún wa!,positive
Ẹ bá mi kí èèyàn mi ọmọ ọlọ́jọ́ ìbí òní. Orí yóò gbé ọ débi ire. Òkè là á bọ́jọ́. Àtẹ̀pẹ́ lẹsẹ̀ ń tẹ̀nà. @user https://t.co/BJCROOFaVe,positive
"Kí ó tó di ọdún 1897, Àkúrẹ́ ma ń fi ẹ̀bùn ráńṣẹ́ sí Benin, gẹ́gẹ́ bíi ọ̀nà láti fi ṣe ìkéde wípé àwọn tí jẹ Dèjì titun. Ní àsìkò yìí, àwọn olóyè Àkúrẹ́ kọ̀, wọn kò fi ẹ̀bùn ráńṣẹ́ sí Benin, láti fi jẹ́ kí Benin mọ̀ wípé, àwọn ti yan ọba titun.",positive
Mo kí gbogbo mùsùlùmí òdodo kú àwẹ̀ yìí o. Ẹ kú òngbẹ. Ọlọ́run á gba àdúrà oníkálukú.,positive
"@user òwúrọ̀ ire ni, gbogbo ilé náà ńkọ́ o?",positive
"RT @user: """"""""""""""""@user @user Ẹ kú ìrìn. Adúpẹ pé ẹ b'àlẹ̀ layo. Ẹlẹ́dàá ṣeun",positive
RT @user: Oni a sanmi o. Oni a san iwo na. (Amin) Akú òpin òsè RT fun elomiran. #TwitterYoruba #AngeliYoruba @user @user…,positive
Mo ṣọpẹ́ fún Ọlọ́run. Ọba tó fẹ́ mi tó dá mi tó gbà mí là.,positive
"Òde yá. Eré orí ìtàgé oníjó. Lẹ́hìn ìyẹn, fàájì rẹpẹtẹ. #ariya #faaji #miliki #igbadun",positive
"RT @user: Owuro l'ojo. """"""""""""""""@user: Toò. Ẹ ṣe gírí. Ìgbà ara làá búra.""""""""""""""""",positive
"Ògoò rẹ yóò ju tẹnikẹ́ni ń'nú ẹbíì rẹ lọ. ~~~ O ò ṣ'àmín àṣẹ, kí o sì gbé'tọ́ àmín mì",positive
Ọmọ ọlọ́dún yẹra wò #Yoruba #Oduntuntun2015 http://t.co/rnSoaJcYZp,positive
"Proverbs 22:28 Máṣe yẹ̀ àla ilẹ igbàni, ti awọn baba rẹ ti pa. Remove not the ancient landmark, which thy fathers have set. #Yoruba #Bible #God",positive
@user @user @user @user. E ku aaro o se daadaa la ji,positive
"RT @user: @user @user Otun we osi, osi we Otun ni Owo fi nmo!",positive
@user Àṣẹ o🙏🏿 Thank you so much,positive
RT @user: Jerusalem torun Orin mi ilu mi Ile mi bimba ku Ekun ibukun mi Ibi ayo nigbawo lemi o roju re Olorun mi #HymnFriday Jerusalem…,positive
Ẹ má bínú o. Mò ńṣu lọ́wọ́ ní yàrá funfun ni o. Ẹ káàárọ̀! :),positive
Ọmọ ni iyì,positive
"RT @user: Beeni, ki Alawurabi oba oke ma je ki enieleni gba ise wa se""""""""""""""""@user: Ojú mẹ́wàá ò jọ ojú ẹni""""""""""""""""",positive
Ẹ ẹ̀ jíire bí? ẹ̀yin ọmọ Oòduà atẹ̀wọ̀nrọ̀. #ekaaro,positive
RT @user: @user Oba Edumare fi iso re so wa ninu osu to ku ki odun yi o pari.,positive
Ẹ kú ọjọ́ Ẹtì Rere o. Mo gbà á láàdúrà pé gbogbo ohun burúkú ayée wa yóò di rere. #GoodFriday #OjoEtiRere,positive
"RT @user: Jiji ti a ji looni, a ji s'owo, a ji s'omo, aiku baale ooro! Eku ojumo.""""""""""""""""@user: Ẹ ẹ̀ jíire bí? ẹ̀yin ọmọ Oòdu ...",positive
O yę ki a gbe aşa wa larugę! Ę ba ile ikawe #Woolwich ni @user ko orin pelu ębi fun ayęyę awa aláwò dúdú @user @user ę bawa kede pe a nso #yoruba ni ilu oba. @user @user https://t.co/6HSMgKFmxN,positive
♫♪ Rántí ọmọ ẹni tí ìwọ ń ṣe ò ... ♫,positive
@user Hmm! Ope ni fun Olorun alaafia ni awa naa wa nibi,positive
"RT @user: Wa gbayi""""""""""""""""@user: Ẹkáàrọ̀ ní #Naija o! Ẹ kú súnkẹrẹ-fàkẹrẹ :) cc @user #Lagos #Ibadan #Kano #Onitsha""""""""""""""""",positive
Ẹ káàárọ̀ o. Ẹ kú Ọjọ́-Àìkú o gbogbo ọmọ lẹ́hìn Krístì. http://t.co/gMg0LyDlka #Adura #Oluwa,positive
RT @user: @user ose alakowe. Olodumare ko ni pada leyin re ati emi na.,positive
"Ẹ kú ọjọ́ Ìṣẹ́gun o, aṣẹ́gun la yóò jẹ́ o! #Atalata #Yoruba http://t.co/XjNDsPeuvg",positive
Súnkẹrẹ-fàkẹrẹ. Ọlọ́run ò ní jẹ́ kí n pẹ́ dé pápákọ̀ òfurufú o. http://t.co/wZFNfmF1dY,positive
Ọjọ́ tó kẹ́hìn ọdún un #2013. Àwa yìí yóò rí òní jálẹ̀ lọ́láa Ọba Òkè. #Ekaaaro,positive
@user @user Ẹ kú àpọ́nlé wa o.,positive
"#TweetinYoruba: Yooba dun lede, Yooba dun lasa, Yooba dun so, Yooba dun gbo, Arikose wa ni awon omo lehin wa ma mu lokunkundun !",positive
RT @user: @user OJUMỌ ALAYỌ LOMỌ GBOGBO WA.,positive
"Ajé Olókùn. Ajé Onírè. Ajé Ṣálúgà. Gbé ire owó tútù tí ń d'óṣì-pa-àgbàànà kò mí. Bùn mí níre owó tabua, nítorí owó ló dùn ún jayé, láìsí owó, kò sí ènìyàn. #iwure #OjoAje #Yoruba",positive
@user @user @user. Daadaa la wa o oke ihin ni ko je ki a ri tohun o jare,positive
"In the light of today's Ọ̀SUN ÒṢOGBO festival, we celebrate with the worshippers of Ọ̀sun. Fún gbogbo Ọlọ́ṣun tí ń ṣe ọdún Ọ̀SUN ÒṢOGBO ní èní, ẹ kúu ọdún. Ọdún á yabo o... O re yèyé o! Video by: Asabioje Afenapa https://t.co/ObQZn2SJDd",positive
"RT @user: @user Ìgbìyànju ni tiwa bí àsà àwon tó n wo aláìsàn. Àmó kí á mó paró, Yòrùbá kíko àti kíkà wú ni lórí fún eni tó bá mò…",positive
"@user beeni a kii ba okunrun eiye lorii ite, ajinde ara yoo ma je fun gbogbo wa",positive
"To greet a pregnant woman, say things like: - Ẹ kú ìkúnra - Ẹsẹ̀ á tẹlẹ̀ ayọ̀ - À á gbóhùn ìyá àti tọmọ - Wẹ́rẹ́ la máa gbọ́ - Wọn ò ní gbókùú jáde nínú alààyè, wọn ò ní gbálààye jáde nínú òkú 6 (b)",positive
Ẹnikan ko fi asọ silẹ ni edidi lakoko ti o n ṣe adehun lori rẹ. An old #Yoruba proverb which means: “One does not leave cloth in a bundle while bargaining over it.” • (It is wise to know what one is negotiating to… https://t.co/lBs8RYYrVY,positive
@user Ọlọ́run ló ń bá wa tò ó 😁😁😁,positive
A kí gbogbo mùsùlùmí òdodo ẹkú ọdún ẹkú àlàjá oṣù abiyì. #Ramadan,positive
"Mo ki gbogbo Omo kaaro ojiire patapata nile loko ati leyin odi. A dara fun gbogbo wa o, amin. #TweetinYoruba",positive
Ọdún nlọ sópin o Baba mímọ́. Fìṣọ́ rẹ ṣọ́wa o Baba rere. Oun tí yó pawá lẹ́kún o lọ́dún tuntun. Má jẹ̀ẹ́ jó ṣẹlẹ̀ síwa o Baba rere #2012,positive
RT @user: Ẹkú ọjó ìbí @user . My secret crush on this app. Igba odún iṣẹju kán ní. Àṣèyí ṣàmódún. 🥂🥂🥂🥂🥂🥂🥂🥂,positive
"RT @user: #Yoruba Oluwa e to bi, e to bi o, e to bi (x2) Ko se ni ta le fi sakawe re o, e tobi (x2) e to bi, Oluwa. #English G…",positive
@user @user @user Hẹ̀n Àwọn méjì tí ẹ fimí wé jùmí lọ rẹpẹtẹ o! Àmọ́ ẹṣé ẹkú ìgbéga. Ọlọ́run a gbé ẹ̀yin náà ga o,positive
Ajé yà'sọ̀ mi kí o wá bu'gbá jẹ. Ajé yàbàrà síbi ọjàa mi kí o bá mi tà wàràwàrà bí ọmọ ẹtà ti í tà. Ajé wá bámi ṣiṣẹ́ níbi iṣẹ́ẹ̀ mi.,positive
"@user: E ku ojo isinmi oni @user Bawo ni gbo gbo nkan."""""""" Àwa nìyẹn, Ìsinmi aláyọ̀ ni o :)",positive
"RT @user: Ìwé ìwúre láti ọwọ́ Adébáyò Ayélàágbé. """"""""""""""""Orí jọ̀wọ́, jàre fọ̀nà mi bùn mí, Fiṣẹ́ mi yìn mí, Fọ̀wọ̀ wọ̀ mí lóko lódò, Orí…",positive
"Ojo ayo Ojo itura ni o n ro bayii, nise ni o dabi eni wipe ki n pada loo sun",positive
RT @user: Omo ipinle omoluwabi ni emi. #TweetYoruba,positive
"Ìjọba Nàìjíríà, ojú yín dà! Ògo orílẹ̀ èdè yìí, kí ní dé tí a ò le è fà á lọ́wọ́ sókè! @user https://t.co/QmLZuRi5F5",positive
"@user: @user * oni sanwa, orun ayo la ma sun o""""""""láṣẹ Oòṣà òkè",positive
"Eku asiko yio awa omo yooba lapapo, amama ri ohun rere barea she oo. Niger oni baje oo! #TweetYoruba https://t.co/bbfVMo8t7t",positive
"Mo ti jáwé ọlà, lọlá àti ọlà fi tọ̀ 'mí wá. Nítorí mo ti jáwé àtẹ́wọ́gbà, ṣẹ̀ṣẹ̀ lọmọdé ń yọ̀ mẹ́yẹ. #Ayajo",positive
"RT @user: @user yiye ni ye eyele, oju ki ti ileke l'ate. Ajumo ye wa kale",positive
"RT @user: """"""""""""""""@user: Ṣé ẹ ti délé àbí ọ̀nà lẹwà? Èmí ti wà nílé láyọ̀ :)"""""""""""""""" ope ni fun oluwa. E ku ogun aja bo ti t'oni .",positive
RT @user: Ẹ bá wa ké músò! Ohùn Àgbáyé ní Èdèe Yorùbá pé ọdún kan lórí gbàgede Iké-ẹyẹ. @user @user Ẹ bá wa ṣe nínú iṣẹ́ ìl…,positive
#love and #gratitude 2Things I know to be true🤗💙 Gistas mi ọwọn #ThankYou for making my special day EXTRA special. Mo dupẹ o🙏🏾 A ṣe m'ọdọn #yoruba #birthdaygirl https://t.co/OvSdo1pdtO,positive
RT @user: Ẹ̀yin ọ̀ré mi! Èwo lẹ́ ṣe? Báwo lẹ ṣe rí ọdún tuntun tá ṣẹ̀ṣẹ̀ bẹ̀rẹ̀ yìí? Kí ni ìrétí àti àfòjúsùn yín lọdún yìí? Ẹ j ...,positive
Ẹ KÁÁRỌ̀ O... 😊 ṢÉ ÀLÀÁFÍÀ LẸ WÀ? 🤷‍♀️ ÀÁ ṢE ÀṢEYỌRÍ LỌ́SẸ̀ YÍ LÁGBÁRA ỌLỌ́RUN! 🙏 (Good morning... Hope you are fine? Wishing you success in all your endeavours this week!) #yoruba #iwure #adura #ojumoire #oseayo… https://t.co/T5XLr3tqXB,positive
Ori Mi Gbe Ire Komi Oo. Ase! !! !!!. #Oshun #Shango #santeria #eleggua #yoruba #santeros #ifa #ifas. #ifa2020 #ifazone. https://t.co/AbRtU1tgkS,positive
"RT @user: Ore lo re ng wo to, bu funmi kin bu fun o la kere nke lodo.",positive
"Ètò kan tí í máa larinrin jù níbi Igogo ni Udan Olughare, tí àwọn ọ̀gọ̀ṣọ́ omidan tó ṣẹ̀ṣẹ̀ bàlágà yóò jòó láì róṣọ mọ́yà, tí ọmú ọmọge yóò ránjú sílẹ̀ háríhárí. Àsìkò yìí ni àwọn géndé ọlọ́mọkùnrin tí ń wáya máa ń rí ọmọge. #Igogo #Yoruba #Ondo https://t.co/r7nIKpoqGT",positive
"RT @user: “B'ẹ́ṣin bá dáni, ńṣe làá tún un gùn"""""""""""""""" Translation: When you fall off a horse, you climb again. Lesson: Failure is part…",positive
@user @user @user @user Ẹ kú ìdánilẹ́kọ̀ọ́ yìí. Ó ga jù. Ọlọ́ru tó dá èdè ọ̀hún kò ní pa á rẹ́ mọ́n wa lẹ́nu o.,positive
Merry Christmas to all my people. ọdún yíì á san wá sówó á san wá sí aìkú báàlẹ̀ ọrọ̀. #yoruba #christmas #christmas song #sukutuibadan https://t.co/VhLgu3fSfT,positive
"... @user torí a ò f'àjòjì t'ó lè pa'ni lára kún un, bí a ti ṣe bá a ni à ń lò ó. Àti pé, b'á ò gbé ara wa lárugẹ, ta ni yóò ṣe é!",positive
"Eda to mo ise okunkun, ko mase da Osupa loro. Eni lari, Oba Oluwa lomo ola..#TweetinYoruba",positive
RT @user: @user àwọn olólùfẹ́ẹ̀ rẹ ní kí n máa kí ẹ o. Wọ́n láwọn ń gbádùn 'Yorùbá Ìkíni' n. @user #Yoruba https://t.co…,positive
@user @user Ómó ókò ni é...ó ki n sé ómò àlé....#yoruba,positive
"Nko ni sai ki awon omoge orekelewa wonyii pelu @user @user Inu mi dun wipe aye ko pare mo loni, nitori tiwon naa ni :-)",positive
"RT @user: Dídùn, dídùn l'ọsàn ńso. / Sweet, sweet fruits are what orange trees bear. [This year 2020 will bear nothing, but swee…",positive
"RT @user: Ẹ̀rọ amátẹ́gùn-tutù nílé alábàrá, ta ló ní ará oko ò mọ ayé ìgboro jẹ? #Yoruba http://t.co/Cd0WAus9W9",positive
"RT @user: @user • Eni, a san wa si owo, omo, idunnu, idera, ayo, alafia, ati aiku tin se bale oro!",positive
@user @user Ẹ kú reconsideration,positive
"Emi o ni fi owo osi juwe ile baba mi. Omo Egba, 'mo Lisabi, omo erinjogunola. Baa wa. #TweetinYoruba and RT if you're Yoruba and proud! https://t.co/g9C7bBG5Iz",positive
"RT @user: Orin Yorùbá kò ní bàjẹ́ #atorise #pasuma saidi balogun, alh kayode sodiq @user Osogbo, Nigeria http://t.co/QNcxnGBZ9G",positive
"Like Yoruba people will say, ko seni tio wulo ninu gbogbo eyan tolorun da. Eni t'arope ko wulo, a se toka si f'eni tan foro bo.#Yoruba #PositiveVibesOnly",positive
"Ire Olókùn Ajíbájé, máa bọ̀ lọ́dọ̀ọ̀ mi tààrà sòsé, nítorí mo ní ohun rere láti fi ọ́ ṣe. K'ó rí bẹ́ẹ̀, kí ó ṣẹ bẹ́ẹ̀. #iwure",positive
"RT @user: """"""""""""""""Eku Odun keresi"""""""""""""""" is Merry Christmas &amp; """"""""""""""""Eku Odun Tuntun"""""""""""""""" is Happy New Year in #Yoruba. #MerryChristmas #Nigeria #Naija",positive
Ṣé dáadáa la jí ńlé yìí? Ire ntiwa #ekaaaro,positive
"Ẹ sọ fún aláṣọ ìgbàlódé kó'rọra, kó'ṣe jẹ́jẹ́. Ákísà ti lọ gbári!!! /// Tell (warn) a modern dresser/fashion enthusiast to be mindful/careful, to step with caution... Because lots of have turn to rags (gone with time) #Yoruba #Proverb",positive
"Ẹ wo, ẹ jẹ ki a ji-giri ka si káràmásìkí awọn àṣà ilẹ baba-nla wa #TweetYorubaDay #TweetYoruba #Yoruba @user #African",positive
@user Ẹ mà kú ìdúrótì àti akitiyan nlá o. Iṣẹ́ gidi lẹ nṣe fún ìlú wa.,positive
"#TweetinYoruba Ekaro, Ejire bi?Oruko mi ni Jegede Damilola.A bi mi ni Ijebu Jesa, ni Ipinle Osun. Ilu Eko ni mo fi se ibujoko. A Dara fun wa",positive
@user Wọn ò fi parọ́ rárá. Wọ́n ní Ọlọ́run Ọba fẹ́ kanlẹ̀ rọ̀ọ́ bí òjò-ìbùkún lùwá lónìí ni. Àwa náà sì ti ṣetán láti gbàá lálejò,positive
"Yoruba dun lede. Eje ka gbe asa ati ede Yoruba laruje. Eku oju mo re, gbogbo omo Yoruba. #TweetInYoruba",positive
Ọjọ́ márùn-ùn gbáko ni Ọọ̀ni fi ń ṣe ìwúre àti ìbọ fún ọ̀kànlénírinwó irúnmọlẹ̀ (401). #Iseselagba #Olojo #Yoruba #IleIfe,positive
Ẹ KÚ OJÚMỌ́... 😍 GBOGBO ÀWỌN ARÁ-ILÉ ŃKỌ́? 🤷‍♀️ Ọ̀SẸ̀ YÍ Á TÙ WÁ LÁRA LÁṢẸ ÈDÙMÀRÈ! 🙏 (Good morning... How's the family? May this week be favourable to you by God's grace!) #yoruba #iwure #adura #ojumoire #ekaaro… https://t.co/FFhHpdQvjT,positive
"#AfricanPraise 🎵🎶🎵 Halleluyah [4x] Halleluyah, ogo ni fun (Halleluyah! Glory to) ‘go ni fun (Glory to) ‘go ni fun baba (Glory be to God) 🎵🎶🎵 #Yoruba #ThanksgivingService #NoLimits #RccgWca https://t.co/ClrywE4XCK",positive
Ọ̀la ni'lẹ̀ ó mán. Kí Olúwa ṣọ́ wa #odaaro,positive
"RT @user: Eyin Omo Karo o Jire bi, Ejo ki ni a le pe 'FACEBOOK ni edei Yoruba?#TweetYoruba ? http://t.co/LHPHecazhI",positive
"RT @user: @user Ni to ri na, ti a be fe ilosiwaju ni orile ede wa, o ye ki a m'oju to oro ede at asa wa daradara. #IAFEE",positive
"Àdìsá ẹ kú ọjọ́-mẹ́jọ o, bóo ni Amérícà? @user",positive
"RT @user: @user Nje o mo pe ode kii pasan, loruko jesu oni pasan Ode kii pofo, lase Oluwa oni pofo, lakotan oni padanu oun ...",positive
RT @user: Mo dupe t'emi o mo sope t'emi o eni to dasi lo yege 🎶 #tweetinyoruba,positive
"Epele n'ile Twitter o, se daada ni #Tweetinyoruba https://t.co/uCkiJKO54B",positive
RT @user: #KOKOINUIWEIROYIN:IJOBA IPNLE EKO YIO SE ATUNSE OPOPONA MEJIMEJI KAKIRI IJOBA IBILE - AMBODE LOSOBE.,positive
Toò. Wákàtí mẹ́rẹ̀rínlélógún kíní ọdún ti ṣojú wa. Ọlọ́run fún wa ní ore ọ̀fẹ́ láti rí ìyókù náà o. Àti jù bẹ́ẹ̀ lọ. #2013,positive
@user @user Ọ̀pẹ̀ ni sir,positive
"RT @user: @user E seun o! Nje won ma nlo ofe bi egbe ti won ba so pe """"""""""""""""ofe gbe mi""""""""""""""""?",positive
RT @user: Ori ti o BA ma gbeni ni mu alwore koni @user: @user Èmi mọ̀ ọ́ o. Kí ng yáa má kò ó láí-láí :)),positive
